"RegionName","City","State","Metro","CountyName","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12"
"Sagepointe","Bakersfield","CA","Bakersfield","Kern",5.8824,6.6667,10,,2.1277,3.9216,3.7736,3.8462,5.6604,5.8824,9.3023,15.2174,7.3171,6.8182,2.1739,4.3478,5.8824,14.2857,10.6383,10.4167,14.8936,8.6957,6.8182,7.5,5.4054,5.5556,,2.7027,,,3.4483,9.0909,10.5263,7.1429,,,27.2727,,14.2857,6.6667,5.5556,5.5556,5.5556,13.3333,13.3333,25,12.5,15.3846,8.3333,,,,27.2727,16.6667,18.1818,7.1429,7.1429,7.1429,
"Blenman-Elm","Tucson","AZ","Tucson","Pima",19.3548,22.8571,28.5714,18.6047,16.6667,15.6863,20.4082,22.449,24,21.2766,27.907,34.0426,25,12.963,20.3704,21.8182,19.2982,20.7547,21.8182,16.6667,16.6667,14.5833,18.6047,14.6341,11.9048,8.8889,6.383,12.5,5.3571,7.8431,9.6154,6.5217,10.8696,13.9535,13.6364,18.1818,11.1111,10,21.9512,20,17.0732,20.5128,23.6842,28.5714,25.641,25,27.027,12.5,16.2791,14.8936,19.1489,17.3077,16.6667,15.0943,16.9811,34,28,32.6531,28
"Wilbur II","Trenton","NJ","Trenton","Mercer",4.6512,7.9545,10.8696,9.901,9.3458,10.9091,5.6075,5.5046,5.9406,3.4483,6.7416,8.2353,10.3448,8.4337,8.5366,6.5789,7.5,7.5,7.5949,8,9.7222,13.6986,10.3896,10.2564,9.4595,8.1081,3.3333,3.4483,5.5556,8.6207,11.6667,9.8361,5.0847,5.3571,1.8519,3.9216,3.125,6.25,6.25,,6.0606,8.8235,12.1212,8.3333,10,11.3636,12.8205,10,7.5,8.5714,8.8235,6.25,2.8571,8.5714,13.5135,10.8108,11.9048,16.2791,7.6923
"Helderberg","Albany","NY","Albany","Albany",21.0526,17.6471,21.7391,20,25,35.2941,35.1351,35.7143,37.5,40,34.2105,25.641,21.6216,16.2162,17.5,17.1429,13.8889,12.1212,15.625,23.0769,37.5,35.4839,33.3333,26.6667,17.8571,13.3333,27.5862,28.5714,28,28.5714,18.1818,19.0476,27.7778,22.2222,21.0526,18.1818,21.7391,25,23.8095,8,11.1111,14.8148,34.6154,20,25.9259,25,9.0909,8.6957,17.3913,23.8095,26.9231,23.0769,20,19.3548,24.1379,52.1739,39.1304,42.1053,27.7778
"Laurelwood","San Mateo","CA","San Francisco","San Mateo",27.7778,5.8824,9.0909,9.0909,13.7931,15.625,15.625,23.5294,13.8889,11.7647,5.8824,2.7027,7.5,4.5455,8.3333,10.2041,14.8936,9.7561,9.5238,9.7561,10.2564,7.5,6.6667,16.6667,26.6667,13.7931,14.8148,3.5714,6.6667,4,,,,,,,,,,,,7.1429,,,,,,,,,,,,,,,12.5,,
"Coral Ridge Isles","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",10.9091,8.6957,7.7586,7.2,9.0164,4.5455,2.8986,9.6774,13.6646,15.0327,15.1724,12.1429,11.0294,11.0345,10.8108,12.4138,10.6667,9.2105,8.4967,8.9172,10.6918,12.2449,10.1351,11.1111,7.9137,10.9589,9.8684,9.3168,10,9.5541,6,5.5172,5.8394,7.6271,8.4112,10.2804,12.2642,12.963,10.4167,10.4167,8.8235,8.2474,12.6437,12.9412,13.9535,18.4211,9.0909,16.9014,13.5135,13.3333,15.2542,13.3333,14.7541,15.625,16.9231,14.5161,12.3077,16.3265,15.6863
"Downtown North","Palo Alto","CA","San Jose","Santa Clara",3.125,21.875,28.5714,23.6842,7.1429,6.6667,4.5455,11.9048,13.3333,9.6774,3.4483,7.4074,3.5714,12.5,12,8,7.1429,11.5385,12,13.0435,9.5238,,7.1429,,,,,,13.3333,5.2632,10.5263,9.0909,5,5,6.25,11.1111,11.1111,5.8824,5,4.1667,4,4.5455,10,11.1111,11.7647,6.6667,15.3846,27.2727,6.6667,8.3333,7.6923,6.6667,11.1111,6.6667,6.25,,7.6923,,
"Bluff Acres","Town of Madison","WI","Madison","Dane",15.3846,25,22.5806,27.027,17.0732,20.4545,13.3333,12.1212,16.4179,15.7143,14.2857,10.1695,10.7143,8.4746,11.6667,10.9091,12.9032,15.873,18.75,15.5844,11.8421,10,8.9552,8.5714,6.9444,8.3333,8.6957,9.0909,6.4516,9.8361,10.6061,9.375,12.5,14.8148,13.4615,10.2041,7.6923,8.3333,10,16.9811,18.75,10.8696,13.6364,15,5.1282,6.4516,3.3333,13.7931,11.1111,6.6667,2.8571,11.9048,16.6667,23.6842,15.7895,11.9048,4.7619,3.0303,3.5714
"El Dorado - Oates Prairie","Houston","TX","Houston","Harris",14.2857,20,19.0476,8.6957,12.5,4.7619,8.6957,12.5,7.1429,21.4286,13.3333,18.75,14.2857,30.7692,30.7692,33.3333,,,,9.0909,15,11.1111,5,4.7619,,7.1429,6.6667,7.1429,8.3333,,,,,,,,,,,,,,36.3636,,,6.6667,,,,,,,,,,,,,
"South Los Altos","Albuquerque","NM","Albuquerque","Bernalillo",5,4.7619,4.7619,8.3333,13.0435,16,16,23.0769,17.8571,14.2857,16.6667,12.9032,14.2857,21.6216,11.9048,15.5556,12.5,6.25,8.8889,11.6279,12.5,6.8182,10.2564,10.5263,6.6667,7.1429,11.6279,8.6957,11.1111,2.2222,10.8696,12.766,17.0732,22.2222,15.1515,15.625,18.5185,26.9231,26.9231,30,42.3077,25.9259,24.2424,26.4706,33.3333,35.4839,22.5806,20,20.6897,10,15.625,24.2424,25.8065,29.4118,25,21.4286,17.2414,17.3913,11.5385
"Alessandro Heights","Riverside","CA","Riverside","Riverside",17.8571,14.2857,23.0769,16.3636,17.3077,16.6667,8.9286,1.6393,5.3571,12.5,9.6774,9.6774,5,3.2787,5.3571,8.7719,11.8644,11.8644,10.4478,10.6061,11.7647,11.9403,12.6984,13.5593,11.2903,9.6774,6.8966,13.5593,12.069,11.1111,14,11.7647,12.2449,6.25,8.8889,4.3478,2.7027,11.4286,6.25,3.3333,11.7647,17.1429,18.9189,17.5,13.5135,18.75,17.1429,20,29.4118,25,16.2162,16.6667,15,21.9512,28.2051,18.4211,24.3243,23.8095,30.2326
"Los Prados","San Mateo","CA","San Francisco","San Mateo",7.6923,6.8966,8,16.6667,18.1818,12,12,14.2857,11.1111,25,22.7273,16,16.6667,12.9032,7.1429,6.8966,7.1429,3.5714,6.4516,10.3448,17.8571,8,,,,7.4074,4.1667,9.5238,18.1818,13.6364,17.6471,6.25,6.6667,,,,,,,,,,,,7.1429,6.6667,26.6667,12.5,23.5294,26.6667,23.0769,7.6923,,,,,,,
"Woodbine","Nashville","TN","Nashville","Davidson",8,25.5814,23.0769,15.5172,16.9811,17.2414,8.7719,13.5593,14.2857,9.434,11.1111,18,21.2766,11.5385,10.7143,23.5294,22.6415,24,26.9231,20.339,17.1429,15.942,12.6984,4.918,3.5714,11.6279,11.1111,2.7778,13.1579,12.1212,13.3333,5.5556,13.5135,11.4286,16.6667,20.8333,22.7273,12.5,3.4483,12.5,6.8966,10,11.5385,8.6957,12.5,8,4.5455,9.0909,9.5238,11.1111,,6.8966,12.1212,15.625,16.129,3.5714,3.4483,8.6957,12.5
"Sunset Road","Charlotte","NC","Charlotte","Mecklenburg",7.0922,8.7591,8.5106,8.1633,6.2937,5.2632,6.6225,13.0137,9.1463,12.963,11.5385,8.0247,10,10.3226,11.465,12.8834,15.8824,14.2857,10.9827,11.4943,8.8235,8.125,4.3796,3.7313,7.5758,7.5758,8.5271,6.1538,6.5041,3.4188,3.6364,1.7699,3.6364,3.4091,1.25,1.4085,2.1277,1.9231,4.0816,8,5.2632,5.0847,5.9701,3.0303,4.6154,6.4516,10.9091,9.2308,8.6957,9.0909,7.6923,9.7561,7.6923,6.25,11.5385,9.0909,8,9.3333,9.4595
"Greater South","Lincoln","NE","Lincoln","Lancaster",13.3333,10.5263,27.2727,25,28,28.5714,28,32.1429,24.2424,12.9032,10.7143,11.1111,6.8966,3.4483,12.9032,18.5185,17.8571,18.1818,20,21.7391,21.7391,19.5652,18.1818,11.6279,9.6774,8.1967,5.2632,5,9.2308,17.0732,23.0769,21.875,18.5185,11.5385,9.0909,4.7619,4.5455,15,22.2222,13.0435,13.3333,23.0769,20,18.1818,19.5122,7.6923,5.1282,7.5,13.1579,6.6667,4.2553,6.1224,9.0909,13.4615,19.6078,16.6667,15.9091,16.6667,22.2222
"Oakridge","Garland","TX","Dallas-Fort Worth","Dallas",19.0476,24,25,19.4444,25.641,30,21.9512,26.1905,23.4043,17.3913,25,19.4444,14.2857,8.5714,2.7027,2.8571,17.1429,14.2857,26.4706,28.2051,23.8095,20,11.4286,5.2632,8.5714,6.25,5.8824,5.8824,16.6667,20.6897,21.2121,21.875,7.5,5.2632,5.5556,,12.1212,14.7059,12.8205,12.1951,12.8205,7.6923,5.7143,3.125,8.3333,10.3448,7.1429,8.3333,,,4.5455,3.8462,11.5385,15.3846,20.6897,15.1515,5.7143,10.3448,7.4074
"Long View","Milwaukee","WI","Milwaukee","Milwaukee",2.0833,7.9365,11.2676,13.1579,12.7907,10.8696,7.0707,9.3458,10.2041,9.8039,9.2784,9.4118,7.3684,8.6022,6.6667,5.8824,5.4945,8.1395,13.5802,14.1176,10.8696,7.6087,6.5217,4.2105,4.1667,5.1546,5.4348,4.3956,9.4118,6.8182,3.3333,4.3956,7.2289,7.5949,13.5135,8.6957,27.2727,9.0909,11.1111,20.5882,26.4706,21.875,23.6842,19.4444,12.5,9.6774,11.1111,14.2857,16.6667,21.875,19.3548,17.6471,19.3548,17.6471,25.8065,19.3548,18.75,25,21.875
"Fry Springs","Charlottesville","VA","Charlottesville","Charlottesville City",4,11.4286,15.3846,19.1489,24.5283,12.963,15.2174,13.0435,30,26.8293,26.8293,7.3171,7.1429,12.2449,10.9091,16.9811,16.9811,14,9.2593,14.5833,13.9535,8.1081,6.8966,7.1429,3.8462,12.9032,20,12.8205,12.766,6.8182,13.9535,20,16.2791,20.9302,17.0732,12.1951,7.1429,2.2222,7.3171,20,13.3333,19.0476,11.6279,20.5128,20.9302,25,21.875,19.3548,14.7059,23.2558,31.3725,33.3333,33.3333,26.7857,25.4902,19.5652,28.2051,19.4444,5.4054
"Irvine Health and Science Complex","Irvine","CA","Los Angeles","Orange",,,,,,,,8.6957,10.3448,16.129,23.0769,13.6364,7.4074,8.3333,5,10,11.5385,14.8148,8.1081,8.1081,5.2632,9.0909,8.1081,11.9048,10,7.1429,2.7778,4.3478,5,5.2632,6.25,,,,17.3913,,,,,,,,,,46.1538,26.087,30,24.3243,13.5135,12.1212,8.5714,2.9412,3.5714,6.8966,4,,3.125,30,37.1429
"Bluff Park","Long Beach","CA","Los Angeles","Los Angeles",5.5556,12.8205,20.2899,16.2162,12.5,14.7541,13.7931,21.0526,18.6441,23.0769,18.3673,20,22.0339,19.403,15.7143,19.1176,19.403,13.1148,11.6667,19.0476,15,10.5263,14.5833,10.6383,12.5,9.6154,12.766,17.0213,9.6154,12.5,12.5,14.8936,8.1633,10.4167,11.3636,6.6667,11.3636,17.7778,24.4444,22.449,10.4167,5.8824,6.25,10.6383,13.0435,16.2791,12.8205,8.1081,16.129,9.0909,15.1515,16.129,13.3333,25.9259,30.7692,22.2222,10.3448,14.2857,10
"Capitol Park","Des Moines","IA","Des Moines","Polk",13.1579,17.6471,14.2857,10.5263,11.4286,2.7027,2.8571,,12.5,12.9032,11.5385,12.9032,12.5,10.8108,13.1579,20,14.2857,9.3023,15.6863,18.3673,20,16.2791,14.7059,10.8108,7.8947,8.8235,7.1429,17.5,2.7027,8.5714,,7.1429,11.1111,12,8.6957,8.6957,11.7647,15,15.7895,4.3478,16,15.3846,26.087,22.7273,8.6957,4.5455,8.3333,11.5385,21.7391,17.8571,11.5385,9.375,9.375,5.8824,16.129,12.1212,5.8824,3.0303,5.8824
"Brentwood","Washington","DC","Washington","District of Columbia",10,16.129,21.875,23.5294,18.9189,9.7561,18.9189,39.4737,43.75,38.2353,30.5556,16.6667,16.2162,5.7143,6.4516,6.8966,10.7143,9.6154,6,6.383,9.0909,10.5263,16.6667,,9.0909,,,17.6471,15,19.0476,13.0435,4.1667,,5.5556,8.3333,,,,,,,,6.25,21.0526,15.7895,15.7895,5.8824,,,,,,18.1818,7.6923,14.2857,30.7692,35.7143,23.0769,14.2857
"Browncroft","Rochester","NY","Rochester","Monroe",7.6923,3.5714,14.7059,14.2857,10,14.2857,4.3478,8.6957,15.3846,13.7931,13.7931,13.7931,14.2857,18.4211,19.0476,33.3333,23.2558,23.913,21.5686,18.5185,20,20,9.5238,9.7561,11.7647,8.3333,5.5556,10.2564,10,14.2857,22.2222,15.7895,29.2683,33.3333,21.6216,8.8235,3.5714,5.5556,11.1111,25,21.4286,21.0526,13.6364,15.3846,21.4286,14.8148,15.7895,16.6667,27.7778,20,16.6667,11.1111,11.7647,6.25,17.6471,18.75,21.0526,33.3333,15.3846
"Wellshire","Denver","CO","Denver","Denver",7.5,5.2632,20.9302,22.7273,28.2609,29.0909,20.6897,20.3125,18.9655,16.6667,16.9492,8.7719,14.2857,13.1148,18.4615,19.697,26.4706,26.1538,23.1884,20.5882,16.4179,10.6061,9.8361,11.1111,9.6154,8.4746,3.3898,8.0645,11.1111,11.7647,7.4074,18.75,26.1905,26.4706,18.5185,23.0769,13.7931,9.375,8.3333,11.6279,25,19.5122,12.8205,12.1212,10,17.3913,14.2857,5,11.1111,22.7273,22.7273,17.2414,20,26.3158,24.3243,27.7778,20.5128,15.3846,10
"Dellcrest Area","San Antonio","TX","San Antonio","Bexar",22.5806,30,21.0526,15,10.8108,18.4211,15.3846,9.7561,7.3171,5.1282,4.878,7.1429,11.6279,12.766,14.2857,14.2857,10.4167,23.8095,17.3913,14.5833,16.3265,11.3636,11.9048,17.5,17.0732,26.4706,11.1111,13.5135,17.6471,7.4074,12.1212,10,17.2414,17.8571,23.0769,16,14.2857,8.6957,11.7647,7.1429,18.1818,,15.3846,23.0769,33.3333,23.0769,27.2727,14.2857,14.2857,29.4118,16.6667,31.25,31.25,21.0526,20,13.6364,20,17.2414,7.6923
"Hampton Woods","Bakersfield","CA","Bakersfield","Kern",9.7222,5.8824,4.6154,6.25,7.9365,14.2857,14.0351,16.6667,12.6984,20.339,23.0769,17.6471,13.0435,9.1954,9.8214,11.3043,9.6774,7.9365,2.3438,6.2992,8.2645,7.0866,8.4112,4.5872,5.5556,3.3898,6.1404,5.3571,2.9412,,3.2609,3.5294,1.4085,1.5385,,4.0816,5.8824,9.3023,10.2564,4.5455,4.2553,9.7561,19.4444,14.7059,18.4211,21.4286,30.303,40,43.3333,30,27.0833,20,23.2143,29.0909,25,27.7778,38.8889,36,35.4167
"Camelot 1","San Antonio","TX","San Antonio","Bexar",9.0909,15.625,15.1515,14.7059,13.8889,12.1951,9.0909,5.8824,7.0707,6.7308,6.8627,4.5872,7.4766,8.4112,12,13.3333,15.7895,13.1579,15,21.2121,18.75,9.0909,3.4483,14.2857,12.1212,16.6667,12.1212,5.8824,11.7647,16.6667,17.8571,14.8148,15.3846,4.1667,15,17.6471,5,6.25,,5.2632,5.2632,7.1429,21.4286,43.75,42.8571,31.25,20,7.6923,8.3333,14.2857,25,21.4286,23.0769,23.0769,25,18.1818,7.1429,15.3846,21.4286
"Hidden Hills","Jacksonville","FL","Jacksonville","Duval",13.2231,11.8644,17.3913,16.7939,16.4179,15.5556,15.6716,17.2932,15.5556,16.6667,15.9664,19.2661,22.7273,20.1835,16.5049,14.2857,13.1313,11.7647,16.4384,18.0556,14.4737,14.2857,11.1111,11.6883,7.0588,13.4831,15.7303,14.6067,12.2222,11.3924,4.2553,5.2632,7.7778,8.2353,7.5,8.3333,22.5806,14.2857,9.6774,5.7143,10.8696,12,20,20,22,28.5714,35.1351,32.4324,25,12.766,14.2857,25.7576,28.9855,23.0769,27.5362,28.7879,21.2121,24.5902,22.807
"Northwest","Vancouver","WA","Portland","Clark",2.7778,2.8571,5.5556,12.1951,23.2558,27.907,23.2558,33.3333,29.7872,26.087,22.7273,18.1818,11.1111,15.9091,10.8696,19.1489,20.8333,21.2766,18.75,15.3846,14,9.8039,14.5833,12.766,9.7561,7.8947,10,10.8108,15.3846,14.6341,17.5,10.5263,10.8108,24.2424,30,26.6667,25,14.8148,6.8966,16.6667,23.5294,21.6216,20,24.3902,22.2222,17.6471,9.6774,12.9032,25,20.6897,29.6296,16.129,17.6471,25,27.7778,39.4737,38.8889,32.4324,18.1818
"Boise","Portland","OR","Portland","Multnomah",16,22.2222,23.3333,15.625,31.25,38.7097,40,48.2759,25,23.5294,31.25,17.1429,9.0909,6.0606,12.5,21.4286,20,3.4483,6.25,10,11.5385,9.5238,10.5263,17.6471,13.3333,21.0526,13.6364,10,14.2857,11.5385,20.8333,7.1429,7.4074,3.8462,4,,,6.6667,5.8824,4.7619,11.1111,5.2632,18.1818,22.7273,26.087,28.5714,9.0909,15,14.2857,15.7895,16.6667,8.6957,6.8966,18.75,21.4286,16,21.7391,11.1111,18.75
"Denver Heights","San Antonio","TX","San Antonio","Bexar",12.2449,15.2174,18.3673,23.0769,25,23.6364,16.9811,5.7692,10,12.5,14.2857,17.0732,7.3171,7.5,5,5.5556,8.3333,10.5263,6.6667,4.6512,8.8889,2.381,7.5,7.6923,10,11.1111,6.8182,4.6512,4.878,4.6512,4.7619,9.0909,6.4516,,8,9.0909,10.5263,15.7895,18.1818,3.8462,3.7037,15.3846,4,5,9.5238,22.2222,16.6667,25,21.4286,28.5714,16.6667,15.3846,23.0769,25,14.2857,7.6923,7.1429,6.25,12.5
"Friedrich Wilderness Park","San Antonio","TX","San Antonio","Bexar",16.6667,20.9877,20,18.2927,15.4762,20.9877,20.4819,21.4286,12.9032,18.1818,11.1111,12.3457,20,11.1111,19.5122,14.9425,14.2857,12.963,11.1111,10.8333,15.9664,15.5172,21.3483,26.6667,20.2128,20.8333,18.5185,24.3478,23.3333,20,14.7826,16.3636,18.1818,20.5882,13.1313,15.534,17.8947,15.625,19.2308,13.5922,14.2857,17.2727,14.2857,14.7059,16.2791,18.1818,19.1176,11.2676,13.4328,14.4928,16.6667,21.1765,17.9775,20.2381,25.2874,25,25.974,26.087,15.5844
"Miracle Manor","Tucson","AZ","Tucson","Pima",4.1667,,,18.1818,15.3846,,,9.5238,17.3913,12,16.6667,23.0769,19.2308,15.3846,16,16.6667,13.3333,9.375,18.75,15.625,17.2414,13.3333,3.3333,10.3448,10,6.6667,13.7931,11.5385,4,,4.1667,4,13.0435,25,,10.5263,28.5714,31.25,23.5294,22.2222,23.5294,20,14.2857,14.2857,11.7647,18.75,20,18.75,20,30.7692,38.4615,11.7647,5.8824,4.3478,25,19.0476,19.0476,18.1818,16.6667
"Turtle Ridge","Irvine","CA","Los Angeles","Orange",9.0164,10,11.0169,9.4488,10.084,15.3226,13.9535,15.2174,16.7939,12.5,13.4921,12.4031,9.7015,11.5108,9.1549,9.1503,9.697,10.1796,11.3772,10.5882,11.0429,12.1019,10.8974,11.2583,9.7403,8.805,10.0671,10.3448,14.2857,15.3226,9.434,8.9888,7.5949,7.8947,5.4422,6.9565,7.3171,11.3636,10.8696,9.8901,9.4737,11.8812,10,11.4286,22.1053,20.7317,17.5676,15.3846,9.7561,11.9048,14.7727,18.6813,22.5806,25.5556,23.0769,20.6522,21.6867,19.2308,11.4286
"Concordia","Monroe Township","NJ","New York","Middlesex",9.5238,9.5238,5.9701,5.0633,8.2474,10.7843,10.8911,18.3673,18.6275,14.9533,18.2692,17.0213,9.6774,10.7843,13.5135,13.0081,21.875,23.8462,27.7778,24.3243,20.5128,16.5217,9.9099,11.215,9.5238,14,14.4144,15.4545,15,10.4348,13.5135,12.844,10.4762,12.9032,9.5238,10.7143,7.1429,5,6.8966,10.2041,10.9091,13.0435,14.8148,11.5385,8.8235,12.6437,15.873,12.6984,13.3333,10.9375,8.642,7.8431,8.8235,5.8252,3.0928,2.4096,6.3291,10.6061,7.1429
"Minnehaha","Spokane","WA","Spokane","Spokane",8.8235,17.6471,21.875,19.4444,35.8974,26.1905,22.2222,23.4043,18.75,15,17.7778,20.4082,15.6863,19.2982,15.7895,23.7288,25,18.75,28.3582,28.3582,21.2121,20.6349,22.0339,19.5652,17.3913,17.0213,13.0435,17.0732,16.6667,15.9091,20.8333,21.2766,19.1489,14.2857,17.3913,20.5882,15.7895,11.1111,10.5263,9.3023,8.1633,10.2041,20.7547,28,29.4118,22,16.6667,22.5,22.8571,14.2857,10.8108,7.1429,9.0909,13.6364,17.3913,23.4043,32.5581,28.3019,22.0339
"Hale","Minneapolis","MN","Minneapolis-St Paul","Hennepin",13.7931,20.6897,31.4286,35,34.8837,29.7872,33.3333,27.0833,32,26,22.2222,22.7273,20.9302,23.2558,27.6596,26.5306,27.7778,21.5686,20,15.2174,6.1224,6.383,6.9767,7.1429,10.8696,17.3077,18.75,21.1538,20,21.4286,25,11.7647,12.5,16.129,20,22.7273,21.4286,7.1429,18.1818,41.6667,33.3333,18.1818,26.087,26.087,34.7826,30,30.7692,26.9231,25,28.5714,17.8571,27.2727,23.8095,27.907,30.2326,25.5319,35.5556,25.5814,16.6667
"Colonialtown North","Orlando","FL","Orlando","Orange",6.8966,11.2069,13.8211,19.6721,18.254,23.8462,21.0526,19.1781,22.8571,22.7273,22.7642,21.6667,17.6471,11.7647,14.9123,14.2857,12.069,14.2857,17,17.0213,18.5567,14.0187,9.8039,9.6154,9.1837,6.7961,7.0796,8.6207,8.1967,9.7345,9.8214,9.0909,9.6154,9.5745,11.25,9.8361,15.9091,11.6279,14.8936,8.5106,12.5,20.8333,22.2222,20,18.8679,19.6078,22.5,15.7895,18.6047,24.3902,23.8095,28.8889,27.0833,18.1818,15.2542,12.8571,19.1176,20.6349,13.5593
"North Park","San Bernardino","CA","Riverside","San Bernardino",1.3514,2.7027,2.5974,1.3333,7.2464,9.8592,10.1449,10.1449,7.2464,8.3333,8.1081,9.2105,12.8205,11.1111,10.1124,10.989,9.8901,7.9545,5.3191,6.7308,4.6729,4.8077,3.9604,7.5472,4.4643,3.5088,0.9346,2.1505,3.4884,3.8462,5.4795,2.6316,2.5974,5.3333,6.4516,5.8824,5.7143,,,3.125,6.0606,10,7.8947,10.8108,15.3846,17.1429,12.9032,12.1212,20,15.1515,12.1212,15.1515,17.5,16.6667,20.4545,17.3913,8.7719,10.5263,15.873
"Pepperwood","Tempe","AZ","Phoenix","Maricopa",16.9811,13.2075,14.8148,15.0943,22.2222,17.3913,18.3673,20,18.1818,12.6582,11.6883,12.1951,11.9048,13.9785,12.3711,13.2653,10.101,9.5745,4.0816,6.25,3.2258,2.2472,1.4286,3.0303,1.4493,1.4925,1.5385,,1.6667,1.8182,1.8519,1.8868,2.0833,2.3256,6.0606,9.0909,15.3846,8.3333,8.3333,7.1429,12.5,4.3478,8,9.0909,13.6364,15,28.5714,15.3846,14.2857,14.2857,14.2857,16.6667,7.6923,18.1818,23.0769,23.0769,14.2857,28,16
"Mechanicsville","Atlanta","GA","Atlanta","Fulton",11.4754,11.5942,19.3548,16.4179,14.2857,15.0685,14.4737,19.7183,18.0556,21.1268,20,17.6471,17.8082,18.4211,8.9888,9.8901,8.9109,10,12.6214,12.3711,10.3774,7.0175,4.4643,3.9604,5.2632,0.885,0.9615,5.3191,7.6923,14.1304,12.2222,12.2222,11.3924,6.6667,5.5556,9.5238,13.7255,9.2593,9.8039,5.7692,4,6.1224,16.6667,20,17.6471,11.1111,20.3704,19.6429,16.6667,11.7647,13.7255,14.2857,14.2857,15.1515,12.5,9.6774,9.6774,6.25,7.1429
"United Amigos","Mesa","AZ","Phoenix","Maricopa",12.5,11.2676,5.7143,3.2258,4.4776,8.3333,8.1081,13.3333,12.9032,12,11,7.0796,6.1538,6.5693,6.0606,6.4,4.7619,4.2735,2.8846,2.8571,3.0303,5.3191,4.5455,,,,,,,,,2.381,10,14.2857,15.3846,16.6667,15.3846,8.3333,8.3333,,8.3333,9.0909,7.6923,6.6667,9.5238,20.8333,21.7391,28,28.5714,26.3158,11.1111,6.25,12.5,26.6667,15.3846,25,22.2222,18.1818,7.6923
"Amtrak","San Bernardino","CA","Riverside","San Bernardino",17.1429,17.6471,12.9032,9.375,10.3448,10,7.1429,7.1429,,7.1429,9.6774,8.8235,7.8947,10.5263,8.3333,8.3333,6.25,,2.5641,1.9608,2.0833,1.9231,6.6667,6.25,5.5556,10.8108,14.2857,5.2632,5.7143,5.7143,6.6667,3.4483,,,,5,,,,23.0769,8.3333,15.3846,28.5714,15.3846,18.1818,9.0909,,,27.2727,18.1818,14.2857,15.3846,7.1429,13.3333,12.5,15.3846,7.6923,,
"Colonial Heights","Mobile","AL","Mobile","Mobile",9.7561,12.1951,15.3846,5.4054,4.2553,5.8824,24,28.5714,20.7547,16.3636,12,11.1111,9.0909,15.2542,14.7541,11.1111,9.4595,9.6774,8.3333,10.6667,11.4286,7.0423,9.0909,5.4795,11.1111,8.5366,9.6386,10.3448,12.8205,12.3077,15.873,16.4179,6.1224,8.3333,5.2632,6.6667,14.2857,14.2857,11.1111,13.6364,15.7895,13.0435,14.2857,8.6957,15.3846,18.5185,14.2857,3.4483,9.375,9.375,2.9412,9.6774,19.2308,20.5882,18.9189,25,29.7297,27.7778,15.3846
"Old Naples","Naples","FL","Naples","Collier",8.3067,11.859,15.8228,12.6074,10.9195,11.9114,10.1604,7.6733,7.3529,7.6355,9.5238,9.1644,12.0907,10.7798,15.103,13.5632,11.4679,9.9773,9.3677,8.4746,7.2595,4.1145,5.1376,6.2057,6.9264,9.4737,10.1833,7.7236,7.7263,6.1069,3.6313,3.3639,2.5478,5.5046,5.3571,7.4586,10.7735,12.6344,13.3515,10.9195,8.5246,6.3604,4.2857,5.5556,5,5.3498,5.9908,7.6923,10.6061,13.7184,13.468,10.6529,7.7703,7.1698,3.8462,2.6432,2.6087,5.4622,4.4534
"Claremont","Mobile","AL","Mobile","Mobile",11.1111,12.5,5.5556,,12.9032,18.9189,23.6842,29.2683,22.7273,14.8936,10,13.9535,6.383,17.3913,10.6383,8.1633,3.7037,8,4.1667,6.383,14.5833,6,6.5217,4.4444,7.1429,11.1111,13.8889,4.6512,6.8182,4.878,5.7143,8.1081,13.7931,21.4286,14.2857,10.3448,16.6667,9.0909,14.2857,11.1111,11.5385,8.6957,9.6774,25,31.8182,30,16.6667,21.7391,15,16.6667,18.1818,23.0769,24,22.2222,13.7931,,3.7037,12.5,4.1667
"Wilshire Village","San Antonio","TX","San Antonio","Bexar",8.5714,21.6216,27.2727,27.5,21.2766,29.1667,27.0833,19.5652,13.6364,13.1579,13.5135,11.4286,17.1429,14.7059,11.4286,18.1818,12.9032,15.1515,15.625,11.7647,14.2857,18.4211,22.2222,13.8889,14.7059,16.6667,2.9412,6.6667,14.2857,18.75,16.6667,20,31.5789,37.5,23.3333,13.7931,10.3448,4.1667,,,,4.1667,11.1111,15.3846,7.1429,6.6667,,16.6667,9.0909,7.6923,13.3333,6.25,,,5.5556,12.5,17.6471,11.1111,13.3333
