"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-12-31,"Forest View Park","TN","Nashville","Davidson","Nashville",4014,134100,0.00978915662650602,0.022883295194508,0.0929095354523227,0.0162763418441894,0.00843188780638893,"2007-05","2007-Q2",139400,-0.0380200860832138,"2006-07"
2014-12-31,"Burton Ridge","WA","Portland","Clark","Vancouver",4015,206400,0.0117647058823529,0.0207715133531157,0.0699844479004666,0.0244698872580149,0.0141185468036067,"2007-01","2007-Q1",237400,-0.130581297388374,"2005-08"
2014-12-31,"Westwood","IA","Des Moines","Polk","Des Moines",4016,208600,0.00192122958693564,0.00240269101393561,0.0508816120906801,0.0128489814332271,0.0196576946241316,"2014-12","2014-Q4",208600,0,"2014-12"
2014-12-31,"Parkview","IL","Chicago","Cook","Chicago",4017,135100,0.0082089552238806,0.0242608036391205,0.126772310258549,-0.0100522925710244,-0.019972528910168,"2007-01","2007-Q1",204200,-0.338393731635651,"2003-03"
2014-12-31,"Hayden Island","OR","Portland","Multnomah","Portland",4018,193300,0.00887265135699374,0.0353508302088913,0.0359056806002144,0.0170862392201574,0.0216047301549229,"2007-08","2007-Q3",255400,-0.243148003132341,"2005-12"
2014-12-31,"Ridgeview","AZ","Phoenix","Maricopa","Mesa",4019,239700,0.00671986560268795,0.0256739409499358,-0.00950413223140496,0.0447258728945754,0.0116423819340201,"2006-01","2006-Q1",325100,-0.262688403568133,"2005-04"
2014-12-31,"Bixby Hill","CA","Los Angeles","Los Angeles","Long Beach",4020,885200,0.00419739081111741,0.00260505153471514,0.0475739644970414,0.0193024576949479,0.00362994878004175,"2006-06","2006-Q2",1007100,-0.121040611657234,"2005-04"
2014-12-31,"Montecito Park","CA","Los Angeles","Los Angeles","Glendale",4021,795700,0.01002792586951,0.0398588604286461,0.0277706019116507,0.0363829501205526,0.0130994455544118,"2006-05","2006-Q2",825500,-0.036099333737129,"2005-09"
2014-12-31,"Sea Cliff","CA","San Francisco","San Francisco","San Francisco",4022,4023300,0.0144989661606738,0.0363720666649494,0.210269831242668,0.103480791453419,0.0518741730741306,"2014-12","2014-Q4",4023300,0,"2014-12"
2014-12-31,"Normanskill","NY","Albany","Albany","Albany",4023,205600,0.00932744231713304,0.0198412698412698,0.0603403816400206,-0.00356086420663693,0.0135554268602192,"2007-10","2007-Q4",216000,-0.0481481481481481,"2006-05"
2014-12-31,"Huntington Bay","NY","New York","Suffolk","Huntington",4024,1066900,-0.00243104254324451,-0.00475746268656716,0.00631956234672703,-0.000617469223326728,-0.0025416665490956,"2007-03","2007-Q1",1296200,-0.176901712698658,"2004-10"
2014-12-31,"Atlantic Highlands","FL","Jacksonville","Duval","Jacksonville",4025,274400,0.00365764447695684,0.0103092783505155,0.0354716981132076,0.0104510415214107,0.000805304647244709,"2006-08","2006-Q3",369500,-0.257374830852503,"2005-01"
2014-12-31,"Amberton","CA","Bakersfield","Kern","Bakersfield",4026,228700,-0.00131004366812227,-0.0030514385353095,0.0292529252925293,0.0543815764805162,-0.0128589787648893,"2006-03","2006-Q1",354800,-0.355411499436302,"2004-07"
2014-12-31,"Mountain First Avenue","AZ","Tucson","Pima","Tucson",4027,156000,0.00386100386100386,0.0103626943005181,0.0561949898442789,-0.000128155841708333,0.000578761124330418,"2006-03","2006-Q1",202800,-0.230769230769231,"2005-01"
2014-12-31,"Crescent","OK","Tulsa","Tulsa","Tulsa",4028,273600,0,-0.00291545189504373,0.00884955752212389,0.0112625698354469,0.00890012734341505,"2014-03","2014-Q1",275400,-0.0065359477124183,"2014-02"
2014-12-31,"Whetstone","OH","Columbus","Franklin","Columbus",4029,275900,0.00436840189297415,0.0195861049519586,0.1036,0.034822227649,0.0225281270583768,"2014-12","2014-Q4",275900,0,"2014-12"
2014-12-31,"Lyons Park","WI","Milwaukee","Milwaukee","Milwaukee",4030,118900,0.00337552742616034,0.0101954120645709,0.0384279475982533,-0.0272307345617989,-0.0220507802669559,"2006-08","2006-Q3",159800,-0.255944931163955,"2002-08"
2014-12-31,"Wedgewood","WI","Milwaukee","Milwaukee","Milwaukee",4031,144200,0,0.00909727081875437,0.0404040404040404,-0.0177394243324073,-0.0175319431082002,"2006-02","2006-Q1",185100,-0.220961642355484,"2003-03"
2014-12-31,"Magnolia Heights","FL","Tampa","Pinellas","Saint Petersburg",4032,118000,0.00940975192472198,0.00340136054421769,0.0707803992740472,0.0330378041139323,-0.00291869613183693,"2006-10","2006-Q4",168200,-0.298454221165279,"2004-06"
2014-12-31,"West Dennis","MA","Cape Cod","Barnstable","Dennis",4033,349500,0.00171969045571797,0.0115774240231548,0.0717571297148114,0.0245407710908081,-0.00245577244025241,"2005-04","2005-Q2",368100,-0.0505297473512632,"2004-10"
2014-12-31,"Lighthouse Hill","NY","New York","Richmond","New York",4034,805600,0.00838653148078608,0.0214276657791302,0.121224773834377,0.00881844900184481,0.0123138452227831,"2006-11","2006-Q4",859200,-0.0623836126629423,"2006-03"
2014-12-31,"Old Southeast","FL","Tampa","Pinellas","Saint Petersburg",4035,160700,0,-0.0159216166564605,-0.0147148988350705,0.01798108478351,-0.0158814482297022,"2006-11","2006-Q4",248700,-0.35383996783273,"2004-06"
2014-12-31,"Oakwood","MI","Kalamazoo","Kalamazoo","Kalamazoo",4036,70100,0.00142857142857143,0.0100864553314121,0.00863309352517986,-0.01654926481595,-0.0209158667065175,"2002-12","2002-Q4",91300,-0.232201533406353,"2001-08"
2014-12-31,"Highlands","KY","Louisville/Jefferson County","Jefferson","Louisville",4037,169900,0.0041371158392435,0.00651658767772512,0.0216476247745039,0.0360905098242246,0.0280819908624135,"2014-04","2014-Q2",170800,-0.00526932084309133,"2014-03"
2014-12-31,"Historic Milwaukie","OR","Portland","Clackamas","Milwaukie",4038,224400,0.0112663361874718,0.0288858321870702,0.0757430488974113,0.0103873042569,0.0209390179183222,"2007-03","2007-Q1",239500,-0.0630480167014614,"2006-04"
2014-12-31,"Deer Creek","OH","Columbus","Franklin","Columbus",4039,203700,0.00344827586206897,0.00841584158415842,0.0246478873239437,0.0127462137626424,0.00489093819851183,"2014-12","2014-Q4",203700,0,"2014-12"
2014-12-31,"West Tahoe Park","CA","Sacramento","Sacramento","Sacramento",4040,243100,-0.0109845402766477,-0.012591389114541,0.133333333333333,0.0411598648193952,-0.012791281142413,"2005-10","2005-Q4",316500,-0.231911532385466,"2004-03"
2014-12-31,"Rosedale","AL","Mobile","Mobile","Mobile",4041,60700,0.0066334991708126,0.016750418760469,0.0116666666666667,-0.036757753268699,-0.00259839109543603,"2009-04","2009-Q2",75500,-0.196026490066225,"2004-11"
2014-12-31,"Crescent Heights","FL","Tampa","Pinellas","Saint Petersburg",4042,245900,0.00985626283367557,0.0169561621174524,0.0384290540540541,0.0528228021647952,0.0109165395332815,"2005-11","2005-Q4",291500,-0.156432246998285,"2005-04"
2014-12-31,"Glen Highlands","CA","San Francisco","Alameda","Oakland",4043,1110300,0.0000900738605656638,-0.00278426441530447,-0.0208131228503395,0.0155222542873092,0.00411767725994805,"2005-10","2005-Q4",1206600,-0.0798110392839383,"2005-03"
2014-12-31,"Benning Heights","DC","Washington","District of Columbia","Washington",4044,243700,0.015839933305544,0.0563502384048548,0.153882575757576,0.0294303889091745,0.0259078735194451,"2006-08","2006-Q3",255500,-0.0461839530332681,"2006-03"
2014-12-31,"Malvern Gardens","VA","Richmond","Richmond City","Richmond",4045,405700,0.00346277516695523,0.00920398009950249,0.0844693932103716,0.0294477954187453,0.0182739497656463,"2014-12","2014-Q4",405700,0,"2014-12"
2014-12-31,"Higley Groves","AZ","Phoenix","Maricopa","Gilbert",4046,318700,0.00346347607052897,0.00854430379746835,0.0188618925831202,0.05254962970595,0.0120943270988119,"2006-02","2006-Q1",430600,-0.2598699489085,"2005-04"
2014-12-31,"Golf View","FL","Tampa","Hillsborough","Tampa",4047,769400,0.00944633954342692,0.0209660297239915,0.0466603183240375,0.0471477879828663,0.00169227599460142,"2006-04","2006-Q2",906800,-0.151521835024261,"2005-01"
2014-12-31,"Windsor Hills","MD","Baltimore","Baltimore City","Baltimore",4048,138300,0.0087527352297593,0.0146735143066765,0.0124450951683748,-0.00329331324927662,0.0389269654748257,"2008-08","2008-Q3",152200,-0.0913272010512484,"2007-05"
2014-12-31,"Deweese","OH","Dayton","Montgomery","Dayton",4049,74500,0.00269179004037685,0.0347222222222222,0.108630952380952,-0.0182817981437603,-0.0176265272371674,"2006-09","2006-Q3",98900,-0.246713852376138,"1997-08"
2014-12-31,"Santa Rita Ranch","AZ","Phoenix","Maricopa","Mesa",4050,237100,0.00466101694915254,0.0171600171600172,0.0408252853380158,0.0609296689253687,0.0072848360708071,"2006-03","2006-Q1",341100,-0.304895924948695,"2005-03"
2014-12-31,"Cottrell Farms","VA","Richmond","Richmond City","Richmond",4051,108300,0.000924214417744917,0.0130963517305893,0.0765407554671968,-0.0158391406393975,0.0114982436867206,"2007-06","2007-Q2",129400,-0.16306027820711,"2005-10"
2014-12-31,"Shamrock Estates","AZ","Phoenix","Maricopa","Gilbert",4052,327200,0.00522273425499232,0.0174129353233831,0.0253838921968035,0.0472125292835042,0.0167581843425118,"2006-05","2006-Q2",402000,-0.186069651741294,"2005-05"
2014-12-31,"Sylvan Highlands","OR","Portland","Multnomah","Portland",4053,548500,0.00310899780541331,0.0090139808682855,0.0123661867847914,0.0299742784202564,0.03112611978883,"2007-06","2007-Q2",559200,-0.019134477825465,"2007-05"
2014-12-31,"Rural-Geneva","AZ","Phoenix","Maricopa","Tempe",4054,239300,0.0135535789919526,0.0354824751189961,0.0621393697292499,0.0456832538307201,0.0206828291203742,"2006-03","2006-Q1",291500,-0.179073756432247,"2005-07"
2014-12-31,"Jackson Ward","VA","Richmond","Richmond City","Richmond",4055,168200,0,0,0.0473225404732254,0.00348440501680547,0.0285761191919969,"2008-01","2008-Q1",181800,-0.0748074807480748,"2006-01"
2014-12-31,"Central West","NJ","Trenton","Mercer","Trenton",4056,89500,-0.00111607142857143,-0.0250544662309368,-0.144359464627151,-0.0361661986651348,-0.00973691835039647,"2007-12","2007-Q4",119400,-0.250418760469012,"2004-06"
2014-12-31,"Brice","OH","Columbus","Franklin","Columbus",4057,109200,0.00275482093663912,0.00738007380073801,0.0196078431372549,-0.0106407197016186,-0.0208408771165374,"2006-04","2006-Q2",137300,-0.204661325564457,"1998-09"
2014-12-31,"Keewaydin East","CO","Boulder","Boulder","Boulder",4058,535000,0.00715361445783133,0.0124905374716124,0.0933987328837114,0.0425401588788996,0.034610997611745,"2014-12","2014-Q4",535000,0,"2014-12"
2014-12-31,"Donelson Hills","TN","Nashville","Davidson","Nashville",4059,150700,0.00533689126084056,0.0216949152542373,0.12715033657442,0.0231582176893441,0.0227009904301454,"2014-12","2014-Q4",150700,0,"2014-12"
2014-12-31,"Warwick","AL","Mobile","Mobile","Mobile",4060,151500,0.00464190981432361,0.0202020202020202,0.0907127429805616,-0.0145263743688377,0.0124258039106868,"2008-02","2008-Q1",170400,-0.110915492957746,"2005-11"
2014-12-31,"Copernicus Park","WI","Milwaukee","Milwaukee","Milwaukee",4061,145900,-0.00273410799726589,-0.0061307901907357,-0.0394996708360764,-0.0285072938422501,-0.0181342318645606,"2006-02","2006-Q1",187400,-0.22145144076841,"2002-09"
2014-12-31,"Greenwood","TN","Nashville","Davidson","Nashville",4062,151500,0.00865512649800266,0.0383824537354352,0.152091254752852,0.0480721069291137,0.0611303042263289,"2014-12","2014-Q4",151500,0,"2014-12"
2014-12-31,"Majestic Heights","CO","Boulder","Boulder","Boulder",4063,484800,0.0142259414225941,0.0358974358974359,0.0671362535769315,0.0534917736909564,0.0423513383500533,"2014-12","2014-Q4",484800,0,"2014-12"
2014-12-31,"Ocotillo Lakes","AZ","Phoenix","Maricopa","Chandler",4064,447100,0.00879963898916968,0.0380775481773857,0.120551378446115,0.0543791040119102,0.0241161211916359,"2006-01","2006-Q1",535900,-0.165702556447098,"2005-07"
2014-12-31,"Smallwood","NC","Charlotte","Mecklenburg","Charlotte",4065,75800,0.0188172043010753,0.0691114245416079,0.133034379671151,-0.0170355040809728,0.00727489267193238,"2007-10","2007-Q4",85000,-0.108235294117647,"2006-10"
2014-12-31,"Warner Ranch","AZ","Phoenix","Maricopa","Chandler",4066,368500,0.00573144104803494,0.0224750277469478,0.0162713734142306,0.0396433575861537,0.0139272087517499,"2006-07","2006-Q3",455800,-0.19153137340939,"2005-04"
2014-12-31,"Wildrose","CA","Riverside","Riverside","Corona",4067,696300,0.00476190476190476,0.0157549234135667,0.0202197802197802,0.0246432014749165,-0.0400521163449714,"2004-11","2004-Q4",1049400,-0.336477987421384,"2002-06"
2014-12-31,"Edgewood","OH","Columbus","Franklin","Columbus",4068,49700,0,-0.0216535433070866,-0.064030131826742,-0.0537126864289186,-0.0370542112252532,"2007-04","2007-Q2",77600,-0.359536082474227,
2014-12-31,"Bears Paw","FL","Naples","Collier","Naples",4069,309400,0.00617886178861789,-0.000323101777059774,0.0463307406154887,0.0039242540447102,-0.0239065747970992,"2006-08","2006-Q3",571300,-0.458428146332925,"2003-04"
2014-12-31,"Wind Gap","PA","Pittsburgh","Allegheny","Pittsburgh",4070,93600,0.00753498385360603,0.0140845070422535,0.140073081607795,0.0406294131286913,0.0205123128796234,"2014-12","2014-Q4",93600,0,"2014-12"
2014-12-31,"Winston-Govans","MD","Baltimore","Baltimore City","Baltimore",4071,92600,-0.0043010752688172,-0.007502679528403,0.0416197975253093,-0.0505197223307967,0.0297061199446658,"2008-05","2008-Q2",123100,-0.247766043866775,"2006-06"
2014-12-31,"Mary Munford","VA","Richmond","Richmond City","Richmond",4072,346100,0.00231682594845062,0.0173427395649618,0.0672217082947888,0.0212235705317709,0.0176316339581841,"2014-12","2014-Q4",346100,0,"2014-12"
2014-12-31,"Harbordale","FL","Tampa","Pinellas","Saint Petersburg",4073,51900,0.0236686390532544,0.0570264765784114,0.00581395348837209,-0.040446186374077,-0.0467817822427944,"2007-01","2007-Q1",110500,-0.530316742081448,"2002-04"
2014-12-31,"Lesueur Estates","AZ","Phoenix","Maricopa","Mesa",4074,192000,0.00470957613814757,0.00840336134453781,-0.0062111801242236,0.0449601241079549,0.00475757352011752,"2006-02","2006-Q1",278800,-0.311334289813486,"2005-02"
2014-12-31,"Olentangy","OH","Columbus","Franklin","Columbus",4075,199100,0.00504795557799091,0.021549512570549,0.0891684901531729,0.00509970362668932,0.00198021174393492,"2006-03","2006-Q1",200100,-0.00499750124937531,"2006-02"
2014-12-31,"Minock Park","MI","Detroit","Wayne","Detroit",4076,44900,-0.00883002207505519,-0.0175054704595186,0.00898876404494382,-0.0600624846449075,-0.0682047443197652,"2005-03","2005-Q1",91400,-0.508752735229759,
2014-12-31,"Fine View","PA","Pittsburgh","Allegheny","Pittsburgh",4077,64200,0.0015600624024961,0.00469483568075117,-0.0432190760059613,0.0126131039782413,0.0265516559841306,"2014-03","2014-Q1",69200,-0.0722543352601156,"2013-11"
2014-12-31,"Springs","AZ","Phoenix","Maricopa","Chandler",4078,236200,0.00127172530733362,0.0102651839178785,0.0516473731077471,0.0556137081853154,0.014963003330442,"2006-01","2006-Q1",306900,-0.230368198110134,"2005-04"
2014-12-31,"Brewers Hill","MD","Baltimore","Baltimore City","Baltimore",4079,257200,0.00981546917942678,0.031688728439631,0.166969147005445,0.0457005453520425,0.0430751240111504,"2014-12","2014-Q4",257200,0,"2014-12"
2014-12-31,"Easterwood","MD","Baltimore","Baltimore City","Baltimore",4080,44200,-0.0328227571115974,-0.037037037037037,0.102244389027431,-0.0828190379540281,0.000681278865349633,"2009-12","2009-Q4",68100,-0.350954478707783,"2005-01"
2014-12-31,"Sungate","OK","Tulsa","Tulsa","Tulsa",4081,143600,-0.00069589422407794,-0.00346981263011797,-0.00897170462387854,0.0119785998895392,0.0150290550220862,"2013-10","2013-Q4",145800,-0.0150891632373114,"2013-02"
2014-12-31,"Merriwether","KY","Louisville/Jefferson County","Jefferson","Louisville",4082,92600,0,0.00761697497279652,0.0510783200908059,0.0411253508262623,0.0239278626342969,"2014-12","2014-Q4",92600,0,"2014-12"
2014-12-31,"Rillito","AZ","Tucson","Pima","Tucson",4083,208300,0.00579430226943506,0.0215792054928887,0.0156021452949781,0.0000960430290479763,-0.00499671284432623,"2006-04","2006-Q2",301500,-0.309121061359867,"2004-10"
2014-12-31,"Patterson Park","OH","Dayton","Montgomery","Dayton",4084,115200,0.00523560209424084,0.0123022847100176,0.0646950092421442,-0.00428464779350179,-0.0102485237687341,"2007-02","2007-Q1",135000,-0.146666666666667,"2001-12"
2014-12-31,"Bowling Woodlawn","TN","Nashville","Davidson","Nashville",4085,618600,0.00438382854359474,0.01543007222587,0.0843120070113935,0.0369362157873441,0.0381771197652989,"2014-12","2014-Q4",618600,0,"2014-12"
2014-12-31,"Parkview - Woodbrook","MD","Baltimore","Baltimore City","Baltimore",4086,66200,0.00455235204855842,0.0408805031446541,0.0746753246753247,-0.0354672898776963,0.0254277734990478,"2008-03","2008-Q1",91500,-0.276502732240437,"2005-11"
2014-12-31,"Crocker Highland","CA","San Francisco","Alameda","Oakland",4087,1223400,0.00484599589322382,0.0210315473209815,0.121562156215622,0.0492492823100856,0.0145259283259569,"2014-12","2014-Q4",1223400,0,"2014-12"
2014-12-31,"Nevius","AL","Mobile","Mobile","Mobile",4088,79500,0.00125944584382872,0.0127388535031847,0.102635228848821,-0.031089885535548,0.00995834786425287,"2009-06","2009-Q2",96500,-0.176165803108808,"2005-09"
2014-12-31,"Original Northwood","MD","Baltimore","Baltimore City","Baltimore",4089,176700,0.0045480386583286,0.0131880733944954,0.00569151963574274,-0.0220111804866501,0.00978822633415133,"2007-11","2007-Q4",223200,-0.208333333333333,"2005-04"
2014-12-31,"East Chastain Park","GA","Atlanta","Fulton","Atlanta",4090,247600,0.00161812297734628,0.00242914979757085,0.0902686041391458,0.0194178574400752,0.00200084182575933,"2006-05","2006-Q2",258800,-0.0432766615146832,"2006-01"
2014-12-31,"Kendale","OH","Columbus","Franklin","Columbus",4091,206900,0.00485672656629432,0.0142156862745098,0.0360540811216825,0.0217460235734532,0.0134077099020844,"2014-12","2014-Q4",206900,0,"2014-12"
2014-12-31,"Country Hills","CA","Los Angeles","Los Angeles","Torrance",4092,1083000,0.00781686208821887,0.0304471931493815,0.237431444241316,0.0577563706718194,0.0291543373173939,"2014-12","2014-Q4",1083000,0,"2014-12"
2014-12-31,"Wyman Park","MD","Baltimore","Baltimore City","Baltimore",4093,238000,0.00549218419940853,0.0232158211521926,0.0106157112526539,0.00616273982846582,0.0174966472143769,"2008-04","2008-Q2",262200,-0.0922959572845156,"2005-09"
2014-12-31,"Smokey Ridge Estates","OH","Columbus","Franklin","Columbus",4094,151200,0.00198807157057654,0.00198807157057654,0.0216216216216216,0.0127771145315829,0.00531060509507353,"2006-05","2006-Q2",152200,-0.00657030223390276,"2006-03"
2014-12-31,"Delaney Park","FL","Orlando","Orange","Orlando",4095,347100,0.0137266355140187,0.0281398104265403,-0.0453795379537954,0.0230637146370765,0.00632213456189934,"2007-06","2007-Q2",426100,-0.185402487678949,"2005-03"
2014-12-31,"Redstone","AL","Mobile","Mobile","Semmes",4096,124600,0.00564971751412429,0.0179738562091503,0.0686106346483705,-0.00890627759365836,0.0111703289300917,"2007-04","2007-Q2",146700,-0.150647580095433,"2005-11"
2014-12-31,"Mixon Town","FL","Jacksonville","Duval","Jacksonville",4097,42700,0.00707547169811321,0.00234741784037559,0.103359173126615,-0.0493666696660939,-0.052083605316196,"2006-07","2006-Q3",80800,-0.471534653465347,"1999-06"
2014-12-31,"Cranbrook","OH","Columbus","Franklin","Columbus",4098,166400,0,-0.0017996400719856,-0.0246189917936694,0.0109261290849303,0.00969193140110391,"2014-03","2014-Q1",171400,-0.029171528588098,"2013-09"
2014-12-31,"Villages of Brentwood","TN","Nashville","Davidson","Nashville",4099,184800,0.00544069640914037,0.0221238938053097,0.0566037735849057,0.0214431245468891,0.024197938505927,"2014-12","2014-Q4",184800,0,"2014-12"
2014-12-31,"Poinciana Park","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",4100,131400,-0.00151975683890578,0.0178156467854376,0.2,0.0511364147729376,-0.0220969961167484,"2006-05","2006-Q2",225500,-0.417294900221729,"2004-06"
2014-12-31,"Golfview Woods","OH","Columbus","Franklin","Columbus",4101,168300,0.00178571428571429,0.0102040816326531,0.0150784077201448,0.0050672157522893,0.00259151953373027,"2006-02","2006-Q1",169800,-0.0088339222614841,"2005-10"
2014-12-31,"Brandon Forest","NC","Charlotte","Mecklenburg","Charlotte",4102,135300,0.000739644970414201,0.00669642857142857,0.0142428785607196,0.00694196742934672,0.014638163767942,"2008-09","2008-Q3",142900,-0.053184044786564,"2007-05"
2014-12-31,"Signal Butte Ranch","AZ","Phoenix","Maricopa","Mesa",4103,185900,0.00486486486486486,0.0108754758020663,0.0356545961002786,0.0855835721443163,0.00791897907581629,"2006-02","2006-Q1",263200,-0.293693009118541,"2005-03"
2014-12-31,"Neponsit","NY","New York","Queens","New York",4104,826400,-0.00373719107896323,-0.00265508085928071,-0.119445924347363,-0.0222696289207609,0.00151299860949239,"2008-02","2008-Q1",1082900,-0.236863976359775,"2005-01"
2014-12-31,"Southport","FL","Orlando","Orange","Orlando",4105,126400,0.00237906423473434,0.00877893056664006,0.200379867046534,0.0331147414652075,-0.0125393633733707,"2007-04","2007-Q2",217800,-0.419651056014692,"2004-05"
2014-12-31,"University Park","NC","Charlotte","Mecklenburg","Charlotte",4106,62100,0,0.00485436893203883,0.120938628158845,-0.00878154198613368,-0.0104807417937856,"2007-07","2007-Q3",78000,-0.203846153846154,"1999-07"
2014-12-31,"Northpointe","AZ","Phoenix","Maricopa","Mesa",4107,122900,0.000814332247557003,0.014026402640264,-0.0889547813194959,0.0235449318149865,-0.00963947392169262,"2006-04","2006-Q2",197700,-0.378351036924633,"2004-07"
2014-12-31,"Oak Grove","VA","Richmond","Richmond City","Richmond",4108,60800,-0.0145867098865478,-0.0333863275039746,-0.163686382393398,-0.0218470681315311,0.0019954096755781,"2007-08","2007-Q3",83900,-0.275327771156138,"2005-02"
2014-12-31,"Downtown Knoxville","TN","Knoxville","Knox","Knoxville",4109,249800,-0.00557324840764331,0.016273393002441,0.191793893129771,0.03760292535316,0.0348177795191262,"2014-11","2014-Q4",251200,-0.00557324840764331,"2014-10"
2014-12-31,"Owens","AL","Mobile","Mobile","Mobile",4110,37900,0.00797872340425532,-0.005249343832021,-0.124711316397229,-0.0441513743042111,-0.00612122418809247,"2009-07","2009-Q3",53600,-0.292910447761194,"2004-09"
2014-12-31,"Riviera","CA","Santa Barbara","Santa Barbara","Santa Barbara",4111,1867600,0.00522094838258249,0.0159386389599086,0.0779175805148332,0.038117445748161,0.00433706841548709,"2007-09","2007-Q3",1919100,-0.0268354958053254,"2007-03"
2014-12-31,"Chantilly","NC","Charlotte","Mecklenburg","Charlotte",4112,272300,0,0.00814513143280267,0.121037463976945,0.0340719094291975,0.0463453710051485,"2014-12","2014-Q4",272300,0,"2014-12"
2014-12-31,"Community Center","CA","San Jose","Santa Clara","Palo Alto",4113,2977900,0.0038090743612216,0.0227709850254156,0.119848074608905,0.1143774981359,0.0700858008481038,"2014-12","2014-Q4",2977900,0,"2014-12"
2014-12-31,"Pasadena On The Gulf","FL","Tampa","Pinellas","Saint Petersburg",4114,171400,0.0118063754427391,0.0406800242865817,0.182884748102139,0.0360274813757191,-0.00253148827438598,"2006-11","2006-Q4",214300,-0.200186654223052,"2004-11"
2014-12-31,"Lauderdale Isles","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",4115,363900,0.0071962358151121,0.0364568499003133,0.197827518104016,0.0631679313910796,-0.00933962830387769,"2006-08","2006-Q3",525500,-0.307516650808754,"2004-08"
2014-12-31,"West Paces Ferry - Northside","GA","Atlanta","Fulton","Atlanta",4116,881200,0.00547695116385212,0.0235799744453479,0.0264414676761794,0.0354880267294786,0.0178784699520291,"2014-12","2014-Q4",881200,0,"2014-12"
2014-12-31,"Jungle Prada","FL","Tampa","Pinellas","Saint Petersburg",4117,303000,0.0164374371016437,0.0334242837653479,0.0798289379900214,0.0452947982952085,-0.00118041884975739,"2006-06","2006-Q2",397100,-0.236968018131453,"2004-11"
2014-12-31,"Forest Hill Terrace","VA","Richmond","Richmond City","Richmond",4118,201300,-0.000992555831265509,0.0065,0.0922409115572436,0.0180239545883996,0.0313757930975578,"2007-07","2007-Q3",206000,-0.0228155339805825,"2007-04"
2014-12-31,"Brighton","CA","Bakersfield","Kern","Bakersfield",4119,382700,0.00209478921183556,0.00604626708727655,0.00816649104320337,0.0343735866037125,-0.00657574915787285,"2006-07","2006-Q3",536900,-0.287204321102626,"2004-10"
2014-12-31,"Millenium Village","MI","Detroit","Wayne","Detroit",4120,49000,0.00409836065573771,-0.00203665987780041,0.0103092783505155,-0.0297933548579487,-0.0407744754371014,"2002-09","2002-Q3",76000,-0.355263157894737,
2014-12-31,"Woodland Holt","OH","Columbus","Franklin","Columbus",4121,48400,0.0020703933747412,0,0.0189473684210526,-0.0452204569176464,-0.0346993158937086,"2006-03","2006-Q1",74600,-0.351206434316354,"1997-11"
2014-12-31,"Panway - Braddish Avenue","MD","Baltimore","Baltimore City","Baltimore",4122,74400,0.00949796472184532,0.00269541778975741,0.0319001386962552,-0.0500963144573386,0.00511406933257463,"2009-10","2009-Q4",100200,-0.25748502994012,"2006-04"
2014-12-31,"Roxbury","CT","Stamford","Fairfield","Stamford",4123,595700,0.00336870473303015,0.0050615825881559,0.032051282051282,-0.000870643921717207,-0.0106765387351536,"2006-02","2006-Q1",747300,-0.202863642446139,"2003-06"
2014-12-31,"Park Ridge","FL","Jacksonville","Duval","Jacksonville",4124,74700,0.00809716599190283,0.0121951219512195,0.0656205420827389,-0.0432886243986864,-0.0247747508848495,"2006-08","2006-Q3",139700,-0.465282748747316,"2002-07"
2014-12-31,"Fairburn Heights","GA","Atlanta","Fulton","Atlanta",4125,41300,0.0172413793103448,0.0122549019607843,0.0048661800486618,-0.0659829935964135,-0.0816516089697955,"2005-12","2005-Q4",115500,-0.642424242424242,
2014-12-31,"Blackwell","VA","Richmond","Richmond City","Richmond",4126,89900,-0.00221975582685905,0.00222965440356745,-0.0606060606060606,0.000445533703235412,0.0158740044848042,"2008-11","2008-Q4",101300,-0.11253701875617,"2006-04"
2014-12-31,"Sawmill Forest","OH","Columbus","Franklin","Columbus",4127,201500,0.00298656047784968,0.0176767676767677,0.0212873796249366,0.00907571318890343,0.0060527950249285,"2014-12","2014-Q4",201500,0,"2014-12"
2014-12-31,"Imperial","FL","Lakeland","Polk","Lakeland",4128,98000,0.00409836065573771,0.047008547008547,0.406025824964132,-0.00581551378957712,0.00364338546876875,"2007-03","2007-Q1",151500,-0.353135313531353,"2005-03"
2014-12-31,"Eagle Crest","FL","Tampa","Pinellas","Saint Petersburg",4129,167100,-0.00238805970149254,-0.00889679715302491,0.0108892921960073,0.0388588748592456,-0.00590755909159946,"2006-05","2006-Q2",235200,-0.289540816326531,"2004-10"
2014-12-31,"Kenilworth Park","MD","Baltimore","Baltimore City","Baltimore",4130,120300,0.0194915254237288,0.0335051546391753,0.113888888888889,-0.0284835347476792,0.03558792406622,"2009-04","2009-Q2",143900,-0.164002779708131,"2006-04"
2014-12-31,"Fairfield","FL","Jacksonville","Duval","Jacksonville",4131,39800,0.00251889168765743,0.0670241286863271,-0.0722610722610723,-0.060240664845563,-0.0527105577258116,"2007-05","2007-Q2",77900,-0.489088575096277,"1998-03"
