"RegionName","City","State","Metro","CountyName","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12"
"Northside","Syracuse","NY","Syracuse","Onondaga",,,,,,,,,,,,,,,,,,,,,,,,14.2857,,,,18.75,7.7206,8.0756,7.0176,,7.4556,12.4554,26.6802,,,,,9.0909,9.0909,,27.7389,29.4118,,13.1469,,,25,25,,,21.4286,16.6667,,,,,27.972,,,,,41.6667,30.7315,30.236,25.3122,22.2727,,,,,,16.6667,,13.4615,13.5504,9.8162,7.3267,12.4449,10.2778,4.757,3.2143,10,,,16.6667,13.7832,15.9927,17.4181,9.1761,14.2657,21.4103,,25.3846,25,34.375,,,,31.25,21.271,20.4018,22.1429,20.2976,24.9679,13.2692,9.1608,19.8485,,26.9231,21.3235,28.1697,19.4792,27.5045,,25.3593,26.9231,29.3681,28.718,22.2821,,39.3491,22.1005,27.9959,46.0692,38.042,,28.284,,,61.5385,,27.0217,34.3138,,,,,26.3158,24.4106,,15.5818,,,,,,,27.7778,31.0457,28.3333,,27.7472,55.8823,51.9643,,,,,25,36.0294,,,,,54.5455,,,,38.4615,,39.645,,26.9822,30.8926,,20.2259,,,,,,50,25.9358,,23.0769,32.6203,33.4848,33.7878,,40.6593,,,,,38.4615,24.2404,18.4615,,,,,
"Gentilly Terrace","New Orleans","LA","New Orleans","Orleans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3476,,,,,,,,7.1429,,,,,,,,,,,,23.0769,16.8552,,24.2522,28.2446,26.6667,36.3691,29.1742,27.947,22.0265,18.4309,15.2547,,9.2139,12.9714,9.9284,21.2255,19.6919,,16.1172,10.5392,10.0929,4.7213,5.4678,2.6923,6.7094,17.5252,11.2121,8.6364,,,,7.1429,14.7059,,,14.2857,11.2299,,,7.6923,,,,,33.3333,24.1061,,14.3288,10.3921,,8.9161,,,,53.8462,,,,,,,,,,53.8462,,,,,,,,56.8628,59.853,68.3824,69.8039,57.5312,,45.4545,,,,,,,,,,,,,,62.5,,,,,8.3333,24.8217,,,,9.0909,,
"Lowry Field","Denver","CO","Denver","Denver",,,,,,,,,,17.7515,,24.5562,,,33.3333,20.6459,,,2.0284,,,,6.66670000000001,6.018,2.9459,,,3.125,,,,,,,,,6.4102,,,,,,,3.4602,5.1838,4.9217,2.2338,,,9.375,6.5625,,5.2631,3.6842,,,,2.2728,,,,,,,,1.5152,2.197,2.1759,0.9891,,1.6129,,2.0464,4.9399,3.1611,4.1841,7.1212,4.4091,3.8256,4.4851,2.6977,,,,2.1739,,,0.926,2.4339,2.3214,3.2652,1.7598,2.9778,3.2946,3.5885,4.4847,2.4617,,1.4286,8.5,16.2846,16.2532,12.4746,11.0242,7.8257,17.3974,16.5143,11.0316,3.6421,,4,9.05,11.575,7.6375,5.7509,6.4688,3.6571,,3.84610000000001,7.8647,11.9174,6.5517,3.658,,3.3957,11.3612,10.1718,10.6175,17.451,14.6814,24.3137,17.3066,,,17.6471,24.0732,,18.2484,16.3809,27.538,21.6033,28.4081,33.8393,22.8045,26.2637,16.9872,22.6905,23.4048,27.4167,15.7798,14.4707,20.3233,24.6541,29.5076,,35.6643,,,29.4118,,33.7104,34.8721,28.535,21.6908,18.9441,27.2754,26.5682,29.8444,31.239,27.4759,22.2882,28.2462,29.2584,23.1799,21.7666,36.6389,38.3312,39.4086,38.0476,34.3333,54.6758,46.8077,38.9743,25.5413,16.4815,26.5903,31.5082,34.7934,32.4744,29.2212,31.6831,,36.2138,,27.6224,25,21.3235,11.8496,6.9344,4.7191,5.9122,10.2679,10.8333,
"Rockaway Beach","New York","NY","New York","Queens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morgandale","Milwaukee","WI","Milwaukee","Milwaukee",,,,,,,,5.4945,,7.5655,,,,,,,,,,,,6.1919,3.6842,,,,,,,4.2017,,,,,,,,,,,,,,,,,,,,,,,,3.5714,5.8334,3.4048,4.8462,,,,,3.268,,6.4103,6.9468,3.5,3.4524,,,,3.3333,,,,8.3333,11.2745,,,,8,5.6,5.0316,4.016,,,,,,,,2.9412,3.9239,7.8273,4.5411,5.5128,7.2378,7.2769,,,,,5.1282,7.27,3.6923,,,,,,,,,6.993,,,,,16.6667,,,,,,9.0909,,,,23.0769,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,46.6667,,,,,,,,,,,,,,16.6667,,,,64.2857,,,,,,,,,,,,,
"South Middle River","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",6.9167,6.25,6.1334,7.237,7.9404,4.1546,,2.0833,6.2202,7.5298,8.6905,4.4048,6.1161,7.693,7.2723,9.9346,13.1923,16.1346,14.2019,19.707,21.2061,21.6807,12.5552,15.9065,17.3518,11.7375,14.1688,11.4983,13.7568,16.4764,10.8602,14.4865,10.822,6.9129,14.979,20.0586,18.6468,15.8431,16.1679,18.6311,15.1717,12.8382,11.8677,10.8811,11.2053,11.6516,11,11.9667,6.1667,4.7778,10.9188,7.1154,3.8034,8.2778,9.4295,11.1923,5.5288,1.875,7.1429,10.8823,19.1176,12.0805,8.9449,6.1685,9.5,11.2927,8.5564,3.5255,2.0138,4.6011,8.5328,8.5714,5.5952,3.7956,7.4047,10.1113,11.1752,5.55549999999999,3.75,2.8869,1.625,,6.25,6.04170000000001,5.8195,4.4445,9.3762,7.3857,3.3928,7.4323,4.8276,2.069,3.5714,,17.033,8.2353,11,5.6,2.4,,1.7857,3.8816,11.4687,7.1531,5.2273,9.4423,12.8013,11.5198,5.1818,,,,4.2735,,,,,13.986,,,,53.3333,,,,,,,,,,54.5455,,61.5385,,,63.6364,57.0156,,63.37,,68.0162,48.9346,47.6161,55.1471,,44.5179,42.7979,,66.9871,,,,,,,66.6667,,64.3357,60.8053,,,,45.4545,,65.4346,66.845,57.7318,,,76.4706,49.5874,54.7398,69.6731,59.8199,44.6575,35.156,,46.1538,47.3951,55.7967,32.9945,39.4156,43.6918,28.8191,31.404,36.25,36.3377,28.5,23.4416,,27.5695,,22.172,17.2851,20.8846,14.9038,23.109,20.7153,23.0263,,23.5207,14.0271,6.1538
"North Buckhead","Atlanta","GA","Atlanta","Fulton",3.096,,5.4881,,,,,3.125,,,3.84610000000001,,,5.4945,,4.4048,,10.0855,4.5752,4.1667,,7,4.375,4.5777,1.8919,,,,,,,,2.2728,3.2576,1.8485,3.4412,,,,,,,,1.6667,2.5556,2.9428,3.1127,1.6078,4.6666,,2.9741,3.7069,3.7824,1.8106,3.7879,6.5,6.8579,3.3088,3.3824,7.0131,8.9797,11.9036,14.2584,11.2406,8.4399,12.2671,16.5334,14.5283,12.4449,14.4204,11.4231,12.2516,8.8492,4.0873,8.2407,19.4709,17.7778,17.2655,12.3781,8.3349,8.9816,13.2202,9.2647,7.7483,9.0715,9.2245,9.9197,11.7405,13.8513,14.1736,17.334,16.7111,13.6854,10.5535,7.8275,8.6572,9.2917,16.2487,18.474,16.7495,17.3332,12.0901,13.6014,11.4184,9.0065,8.1107,5.9498,10.963,15.8229,17.7245,16.0075,14.7291,15.6795,16.8685,24.0706,25.8942,30.032,29.053,38.0748,41.1497,38.1372,43.9301,50.7609,45.8261,38.0416,37.2917,40.875,37.489,32.4694,44.6909,46.9908,54.2014,42.9471,37.951,36.0926,45.0501,54.1544,45.1176,39.6784,32.4013,34.125,36.8058,31.8055,31.8304,24.1146,22.1007,27.5855,33.8698,37.4052,35.2653,33.3968,31.8649,21.368,26.0764,23.4405,42.4722,34.246,34.0238,32.1667,45.1488,37.1875,28.2986,35.6018,47.1083,56.6239,58.6325,65.6944,61.8056,60.4445,53.0739,50.8851,37.7512,39.1056,42.4246,44.7179,36.9652,36.9118,40.0784,44.6042,45.1284,38.803,34.6847,37.3649,35.8333,27.8523,23.4924,20.8929,25.073,28.3984,27.2083,29.7381,34.968,31.25,26.0065,25.1192,18.6817,20.9625,20.5217,26.4834,25.351,27.8429,32.0707,21.7298,18.2139
"Castleton Corners","New York","NY","New York","Richmond",,,,,,,,,,,,,,,,,,,,,,,,,,5.3476,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2857,,,,,,,,,,,,,,,,,,,,,,,,6.993,,,,,,,,,,,,,,4.5249,,,,,,3.125,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,
"Southwest Richardson","Richardson","TX","Dallas-Fort Worth","Dallas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1818,7.4866,,,,,,,,,,,,,,,,,,,,7.6923,,,,,,,,,,,,,12.8205,,,,,,,,,,,7.1429,7.4661,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morningside - Lenox Park","Atlanta","GA","Atlanta","Fulton",,,3.8462,,2.1786,,,,,,,2.1739,6.0672,3.834,,2.6316,,,,,,9.2308,4.9412,6.3454,,,,,,,2,,,,2.2728,,,,,3.4602,,2.8824,,3.1,,4.8168,,,,,,5,5.8809,3.1667,,2.6316,5.6883,7.0532,10.3205,5.7381,,,3.5714,7.2619,8.4048,6.5013,2.7909,,2.1739,,,2.9412,9.2017,5.8824,,4.16670000000001,5.5483,7.3778,5.5439,3.9423,6.6545,7.1433,3.726,3.0652,1.4894,5.477,7.7988,7.8732,6.6872,4.437,4.2111,3.6743,4.9683,5.303,8.662,11.5738,,13.1104,14.7826,13.1121,6.2889,,5,6.1316,5.1278,17.2569,15.3545,17.0057,24.5833,22.8571,17.9762,15,7.3929,7.9643,5.5625,4.6599,11.2888,7.2222,7.8571,3.5,11.5,12.5555,18.4273,12.8686,11.0062,15.1042,25.5654,17.4232,,7.6248,,12.9121,27.2727,28.5065,,,6.25,23.9639,29.5739,37.6436,40.9381,34.4737,42.1097,27.0222,40.2896,,,11.1111,26.634,30.4167,31.9471,50.0721,35.989,,28.9377,,31.3609,,38.5691,46.2567,34.7475,27.7778,27.3007,32.584,33.9814,25.7476,38.5548,,,,,38.0952,28.0701,33.4921,32.5507,32.3581,29.145,28.0481,30.4978,42.6807,45.2747,50.3497,42.1861,25.404,16.3889,19.8199,23.3512,23.8577,32.9097,29.0243,22.197,17.1121,16.9687,12.442,15.3394,12.3205,10.4621,16.0985,24.3451,24.9815,21.3131,21.2354,17.0542,12.8365
"Mineral Springs-Rumble Road","Charlotte","NC","Charlotte","Mecklenburg",,,,,,,,,2.5,3.1786,4.5278,2.373,,,,2.6316,,,2.6316,,5.3349,,,,,,,,,,,,,,3.4602,,,,,,,,4.7619,5.5072,5.8915,5.6522,,,3.096,5.1755,5.0459,10.0385,9.8077,5,,4.16670000000001,,6.448,7.7698,16.5642,,5.7692,,,,,,5,9.4118,7.9028,,12.2711,,,19.0476,7.8431,8.4127,8.0555,14.5833,18.25,14.5455,,,,,,,8.3333,,20.4807,17.6282,16.1859,10.0714,,7.5655,9.7034,15.757,,15.9341,22.2222,22.9762,15.0694,7.9018,7.6042,6.487,7.4388,8.2708,7.4274,3.4225,,2.1739,,8.1522,5.25,7.0119,8.5057,5.0493,4.6767,,,,,,33.3333,,,,,,36.3636,,,,,,,,,,,,53.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7895,,,,,,,,,,,,,,,,,,,,,41.6667,,,58.3333
"Toddville Road","Charlotte","NC","Charlotte","Mecklenburg",,,,,,,,,,,,,8.3333,,,5,,,7.6923,,,,,9.0498,,,,,5.5556,,,,,,,,,,4.9019,,,,,,,,,,,,,5.8824,,,,7.8431,11.8095,7,,,,,9.0909,,,,,,,5.5556,,,,,2.7778,5.7906,8.0711,4.3357,,2.1739,4.1533,2.4943,,,,,,3.5714,5.4412,5.2136,2.3407,4.1965,2.5,6.0714,3.5,5.84780000000001,,10.5537,9.6903,8.8768,4.221,5.5978,6.1685,3.4919,,2.9412,,,,,6.25,12.3775,6.7708,,4.5249,5.2233,2.549,6.2698,,8.4813,,,,5.8824,7.3241,12.8899,10.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,66.6667,71.5686,,,,,,,,,,,,,,,,,
"Glen","Baltimore","MD","Baltimore","Baltimore City",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0769,,,46.1538,,,,,,,46.1538,55.2036,,42.1732,,,,,,,,,,,,,,,,
"Thoroughgood","Virginia Beach","VA","Virginia Beach","Virginia Beach City",,,,,,,2.9412,,3.875,,,,,,5.4945,,,,,,,,,,,,5.3476,,,2.451,,,,6.4102,,,,,,,4.5249,4.7751,2.2824,2.981,,5.1475,,,,,,,,2.6316,4.3421,5.6645,,5.9672,,,,,,,,,,,,,2.5,,3.875,6.733,7.6908,,,,,1.6667,,,,,,4.2017,,4.1964,,9.2708,8.3333,4.25,,2.7778,,,4.5249,,,,,,,3.3333,,,,,,7.6923,,,5.9172,17.8733,9.9038,,,,,,,,9.0909,,,,,,,,,,,,,,,,5.3476,,8.0151,,,25,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,14.2857,,16.8714,,,66.6667,,,38.4615,,44.7732,31.8208,27.8334,,34.1259,25.6684,,23.4266,,,,,,,,,6.993,,,,,
"Vose","Beaverton","OR","Portland","Washington",,,,,3.268,,,4.5249,11.4719,,,9.0909,,,6.6667,6.4216,3.1875,,,14.2857,10.0841,4.6429,,,,,,,,,,,,,18.1818,,11.1888,,,,6.4102,,8.9161,6.3008,,,5.5556,,,,,9.0909,,5.5303,6.4881,6.5278,3.0159,,,,,,9.0909,,,,,,7.6923,5.3846,,3.3333,,,,,5.3476,,3.8636,,,,10.6952,,,,,3.125,,,,,2.5,4.25,15,17,,17.4475,19.2513,15.4965,10.7422,7.5492,7.5358,8.4298,4.4318,3.9952,,16.1741,,7.1006,10.6952,,11.1888,3.7433,,4.16670000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,31.2834,,,,,,,,,,15.3846,21.0407,15.6031,,,,,,,,,8.3333,,,6.4102,14.4608,,15.3159
"Hickory Ridge","Charlotte","NC","Charlotte","Mecklenburg",,,,,,,,,,,,,3.84610000000001,6.5385,6.0201,2.6756,,,,2.0833,3.8393,,,,,,,,,,,,,,,,,,,4.5249,5.4701,5.8761,2.7778,9.1667,5.8333,,,,,,,,4.5249,,,,,,,16.6667,,,,,,,,,,7.1429,,,,,,,,,,,3.84610000000001,,5.6993,,5.9091,,6.3636,8.0455,4.6818,,,,,,,9.0498,,14.5393,9.5588,8.1765,6.4076,7.6438,,25.7665,15.7657,,14.7893,17.0704,8.4804,9.6429,21.6666,19.6919,9.1176,4.8897,12.1875,7.9375,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1818,,,,,,,,
"Grant Ferry","Buffalo","NY","Buffalo","Erie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6364,,,,5.0847,,,,,,8.5714,,,,,,,4.3478,,,,,7.4074,,,25.8065,15.6113,,13.6107,,,11.6071,,18.0632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beechmont","Louisville","KY","Louisville/Jefferson County","Jefferson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5714,,,2.2728,,,,,,,,,,,,,,,,,,2.5,,,,,,,,2.5,,,,3.3333,,3.2728,3.3766,1.9318,,4.34780000000001,3.0435,2.8669,,2.2544,,9.6266,10.3636,5.5273,,,1.3889,2.9722,12.531,11.4334,19.5476,26.0174,22.5445,21.0609,24.6688,29.6131,18.006,25.2381,22.46,17.215,15.9989,20.8333,28.2738,23.3114,13.8597,17.2018,14.75,18.7884,28.3269,27.1128,27.9934,30.3245,22.049,24.9071,,34.76,,27.4725,31.0554,30.3886,28.9305,35.2597,28.0194,19.3452,12.9008,27.628,36.8841,33.0217,28.3863,49.9621,46.4242,41.0877,23.4503,23.7009,43.6667,60.0191,56.8464,50.2685,50.5676,45.1357,41.993,42.3096,,41.7249,42.055,38.5277,39.7563,49.1917,,,,,,,,,,,54.5455,,48.0903,,,,,76.9231,,40.3759,43.785,55.0761,57.8497,44.1801,,45.5621,41.3495,41.2815,,,63.6364,,40.3263,51.5406,,53.2967,42.6471,39.375,37.5,32.0833
"Piper Glen Estates","Charlotte","NC","Charlotte","Mecklenburg",5.6169,3.1818,,,1.5625,,,,2.1739,,2.3763,3.7069,8.0365,6.3036,2.7914,4.7402,4.4706,2.3151,1.5523,2.0278,1.2083,3.5,,5.28530000000001,5.9847,,4.4344,,2.02849999999999,3,3.1799,7.1015,6.3776,5.2989,4.1467,2.0522,,2.7778,5.6482,10.2441,9.8838,4.8455,,1.9231,10.87,7.2436,10.7519,5.5263,11.7434,21.2684,16.44,9.2451,9,7.6891,8.2153,6.1249,10.5777,11.2999,15.9919,15.7218,8,2.1429,6.8182,9.5346,7.3019,12.7747,15.3894,12.1724,7.4363,4.713,5.8924,8.511,11.9809,10.7456,12.2024,10.0961,7.3352,2.9038,9.2866,8.4756,8.1571,6.8906,6.901,7.3678,3.8,9.5333,10.5952,9.8333,6.7286,4.1128,10.2596,8.2215,12.192,6.3691,6.5,5.0728,,13.8695,6.8628,,1.25,,4.429,4.6235,4.3893,1.8819,,7.5,7.3334,,5.7692,,2.3264,,,,,,,,,,,4.16670000000001,5.2976,5.2976,2.3809,4.0476,,14.359,,,,,,,7.1429,7.1429,,,36.3636,44.385,,,,,,,,25,,,,,,9.0909,,,,,30.7692,37.1795,39.787,,,,,,,,25,,50.3036,46.2479,,38.7057,,,53.8462,,52.9119,44.2962,36.9813,48.5249,38.4987,27.6224,27.9615,23.5833,20.4583,15.3125,19.6875,14.7917,,,16.6667,18.6275,9.5,14.7647,15.0535,19.8406,28.3042,30.8947,24.5722,
"Franklin Heights","Milwaukee","WI","Milwaukee","Milwaukee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,9.0909,14.7727,,18.3129,,,,,25,,,,,,,,,,,,26.6667,,,,,,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roosevelt","Bellingham","WA","Bellingham","Whatcom",,,,,,,,,,,,,,,5.8824,,,2.2728,,2.7652,,,,2.7778,,,,,,,2.5,4.6912,2.8088,,,,3.6765,,,,,,2.5575,,3.7772,,,,,,,9.0498,,,,,5.9172,7.8733,3.9538,,4.5455,,,9.8039,16.3596,,12.1843,13.7255,,3.8462,,,,9.0909,13.0313,18.0011,12.5271,5,,3.5714,,6.7766,,,,4.16670000000001,8.4722,7.9167,6.1111,6.75,3.6667,,,,,,,,,,,2.9412,,,,,,,,,18.1818,,,,,,,,,,,,,,,,,16.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3333,,,,,,,,,,33.3333,,,18.1818,,46.1539,,,20,,,33.3333,,,,,,,,,,,21.4286,22.3982,,,,,,9.0909
"Downtown","Saint Paul","MN","Minneapolis-St Paul","Ramsey",,,,,,,,,,,,,,10.3448,,,,,,33.3333,22.1288,,,,,,,,7.1429,,,,,9.8039,5.8333,6.0715,,,,,,,,,,,,,,,,12.8205,9.5366,11.2338,8.3134,,,,,,,,,,,,,,8.3333,5.8333,,6.1538,4.5729,4.1348,6.8478,8.3188,10.6667,6.487,7.0239,4.7062,5.1068,2.3797,,2.6316,3.3127,1.8189,,6.4102,,2.7884,1.0769,3.0931,4.7833,2.8483,,1.7242,3.9847,18.2512,13.6101,8.1176,7.7533,6.5753,8.8744,9.3342,5.0254,8.5491,17.5,,19.7552,,,31.25,21.271,32.7644,,,17.6471,47.4625,41.7811,40.1329,37.2575,,24.2603,19.2647,31.4375,41.4583,29.1458,23.1397,26.7769,48.5294,,,,,,,,,,45.4545,41.5924,,50.9324,45.9893,,,50,,53.4965,44.0286,30.1061,,33.7816,,,,,,,41.6667,46.5686,,,,,,,,,,,,72.7273,,,,,58.3333,,64.7436,60.4206,,,25,58.737,68.2878,59.8529,61.4643,51.25,53.4474,53.1862,,,63.6364,34.0463,26.7121,17.8928,21.6532,21.1751,33.9479,38.5983,28.2265,,
"Airport North","Orlando","FL","Orlando","Orange",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84610000000001,,,2.9412,4.9758,3.0081,,,,1.5152,4.6321,2.9546,,,3.8462,,7.5641,7.6331,,,3.4602,,,,,,,,,,,,6.8182,,,,,,,,,,,92.3077,71.0973,66.0337,56.1875,74.3088,85.8957,84.8247,,94.8718,90.1961,94.1667,,,61.5385,,84.714,80.5259,,,93.75,,,71.4286,56.1497,,38.4615,,59.6737,,53.8462,59.8039,,,76.9231,,59.1716,,,,,,,,,,,,,,,45.4545,,,,,,,,,,,,,
"Creston-Kenilworth","Portland","OR","Portland","Multnomah",,,6.25,,,,,,,7.8431,11.1884,6.5652,,,,4.5249,,7.6923,,,9.0498,5.3846,6.8531,,,5.9172,,,,,7.6923,,17.9734,7.7206,,,,,,5,,,,,,,,,,26.6667,10.9804,,,,,3.9216,,,,,,11.0294,,8.8518,8.6141,7.8999,,,3.4602,,5.4278,,5.9091,,,4.5249,9.8352,6.1538,,,9.6154,5.1471,14.375,11.875,5.9375,,,,2.3809,,,8.3333,10.1812,5.5435,5.1505,,,,3.9216,6.1795,3.6923,3.6538,,2.8333,8.6012,5.625,14.6429,13.75,,,5.8824,7.7698,7.9103,6.4369,,,,,8.4034,,,,7.6923,,,,,,,,,,,,,,,,,,,16.6667,,,,,,16.6667,,21.5976,,,,,,,,,,,,,,,,,,,,,,,7.6923,12.4554,,17.6297,,,,,,,9.0909,,8.0151,,13.6095,15.3846,7.6923,11.3986,9.697,,,,,8.6957,,8.4169,7.1078,3.4375,,,4.5455,
"South-West Coconut Grove","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",,5.4945,6.4014,6.2553,3.0699,2.6617,,,,2.7778,,4.6265,,6.9205,,,5.3571,6.131,3.2738,3.2143,4.5278,7.2399,6.3961,5.2042,,21.9823,14.3259,8.7108,11.0673,9.2983,12.9628,10.1573,6.9196,11.2236,,8.8801,8.4559,12.7709,12.3333,11.8824,5.6176,4.7059,5.3922,5.4885,2.5909,,16.1943,14.8607,6.8421,,,1.9231,,2.8497,3.5909,4.2557,8.6435,5.2174,6.502,8.7374,9.0987,4.359,,3.5714,5.8334,3.4048,2.8519,,2.8283,3.5909,6.2485,3.5167,,10.7143,17.9167,10.5059,10.2678,7.6316,3.985,6.0526,3.6842,6.1244,6.123,3.4225,3.6602,,2.5575,3.8385,4.7403,2.4561,3.6555,4.1422,4.4241,4.2573,6.4946,8.2411,4.4862,,1.7857,,5.0977,4.7386,2.2917,,,,1.3158,4.1469,2.6528,,2.7472,7.6625,9.2199,8.7826,4.0926,10.6349,12.2222,10.3175,8.0128,18.0494,29.3356,,,11.7647,31.5822,34.3404,36.6666,32.4332,38.4759,41.1542,,30.5944,,,63.6364,52.9412,38.7879,42.8182,,,38.4615,38.7129,,49.6984,62.2405,,,33.3333,26.3305,,28.9835,32.4755,33.0208,35.4167,,17.7036,,,44.4444,34.3434,27.3232,38.7918,32.8938,32.2436,29.2857,,29.4378,46.7254,,,,,,46.1538,29.6997,29.0761,22.1132,21.2845,13.5715,14.0477,21.1905,20.8333,22.6191,26.875,19.233,19.634,19.1227,16.8627,,12.6923,,12.5,9.3488,11.0417,12.5563,19.2727,17.4621,11.3579,4.0588,11.299,19.7917,15.7211,,15.1531
"Edgerton","Rochester","NY","Rochester","Monroe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2727,,,,,9.0909,,,,,,,,,,,,,,,,,,,,36.8421,23.5736,,,,,,,27.2727,35.7398,,23.6014,,9.324,,27.1795,,,11.7647,,,,30.7692,27.3756,,28.3937,,,41.6667,38.5472,29.6916,,28.6137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
